cmp625, 6, NativeSorted, 1000, 0.0001, lunaris
cmp625, 6, BruteForce, 2000, 0.0358, lunaris
cmp625, 6, Hybrid_5, 2000, 0.0011, lunaris
cmp625, 6, Hybrid_10, 2000, 0.0010, lunaris
cmp625, 6, Hybrid_20, 2000, 0.0010, lunaris
cmp625, 6, Hybrid_30, 2000, 0.0011, lunaris
cmp625, 6, Hybrid_50, 2000, 0.0013, lunaris
cmp625, 6, Hybrid_100, 2000, 0.0017, lunaris
cmp625, 6, Hybrid_500, 2000, 0.0055, lunaris
cmp625, 6, Hybrid_1000, 2000, 0.0118, lunaris
cmp625, 6, Hybrid_5000, 2000, 0.0355, lunaris
cmp625, 6, NativeSorted, 2000, 0.0001, lunaris
cmp625, 6, BruteForce, 5000, 0.2226, lunaris
cmp625, 6, Hybrid_5, 5000, 0.0028, lunaris
cmp625, 6, Hybrid_10, 5000, 0.0027, lunaris
cmp625, 6, Hybrid_20, 5000, 0.0027, lunaris
cmp625, 6, Hybrid_30, 5000, 0.0029, lunaris
cmp625, 6, Hybrid_50, 5000, 0.0033, lunaris
cmp625, 6, Hybrid_100, 5000, 0.0046, lunaris
cmp625, 6, Hybrid_500, 5000, 0.0173, lunaris
cmp625, 6, Hybrid_1000, 5000, 0.0373, lunaris
cmp625, 6, Hybrid_5000, 5000, 0.2228, lunaris
cmp625, 6, NativeSorted, 5000, 0.0004, lunaris
cmp625, 6, BruteForce, 10000, 0.8887, lunaris
cmp625, 6, Hybrid_5, 10000, 0.0063, lunaris
cmp625, 6, Hybrid_10, 10000, 0.0061, lunaris
cmp625, 6, Hybrid_20, 10000, 0.0061, lunaris
cmp625, 6, Hybrid_30, 10000, 0.0064, lunaris
cmp625, 6, Hybrid_50, 10000, 0.0073, lunaris
cmp625, 6, Hybrid_100, 10000, 0.0098, lunaris
cmp625, 6, Hybrid_500, 10000, 0.0331, lunaris
cmp625, 6, Hybrid_1000, 10000, 0.0564, lunaris
cmp625, 6, Hybrid_5000, 10000, 0.2226, lunaris
cmp625, 6, NativeSorted, 10000, 0.0008, lunaris
cmp625, 6, BruteForce, 50000, 24.6262, lunaris
cmp625, 6, Hybrid_5, 50000, 0.0375, lunaris
cmp625, 6, Hybrid_10, 50000, 0.0363, lunaris
cmp625, 6, Hybrid_20, 50000, 0.0367, lunaris
cmp625, 6, Hybrid_30, 50000, 0.0382, lunaris
cmp625, 6, Hybrid_50, 50000, 0.0425, lunaris
cmp625, 6, Hybrid_100, 50000, 0.0551, lunaris
cmp625, 6, Hybrid_500, 50000, 0.1706, lunaris
cmp625, 6, Hybrid_1000, 50000, 0.3165, lunaris
cmp625, 6, Hybrid_5000, 50000, 1.3262, lunaris
cmp625, 6, NativeSorted, 50000, 0.0049, lunaris
cmp625, 6, BruteForce, 100000, 101.2216, lunaris
cmp625, 6, Hybrid_5, 100000, 0.0823, lunaris
cmp625, 6, Hybrid_10, 100000, 0.0805, lunaris
cmp625, 6, Hybrid_20, 100000, 0.0823, lunaris
cmp625, 6, Hybrid_30, 100000, 0.0838, lunaris
cmp625, 6, Hybrid_50, 100000, 0.0923, lunaris
cmp625, 6, Hybrid_100, 100000, 0.1182, lunaris
cmp625, 6, Hybrid_500, 100000, 0.3497, lunaris
cmp625, 6, Hybrid_1000, 100000, 0.6454, lunaris
cmp625, 6, Hybrid_5000, 100000, 3.0003, lunaris
cmp625, 6, NativeSorted, 100000, 0.0107, lunaris
cmp625, 6, BruteForce, 500000, 2504.7210, lunaris
cmp625, 6, Hybrid_5, 500000, 0.4555, lunaris
cmp625, 6, Hybrid_10, 500000, 0.4461, lunaris
cmp625, 6, Hybrid_20, 500000, 0.4483, lunaris
cmp625, 6, Hybrid_30, 500000, 0.4603, lunaris
cmp625, 6, Hybrid_50, 500000, 0.5019, lunaris
cmp625, 6, Hybrid_100, 500000, 0.6270, lunaris
cmp625, 6, Hybrid_500, 500000, 1.7741, lunaris
cmp625, 6, Hybrid_1000, 500000, 3.2349, lunaris
cmp625, 6, Hybrid_5000, 500000, 15.2187, lunaris
cmp625, 6, NativeSorted, 500000, 0.0619, lunaris
cmp625, 6, BruteForce, 1000000, 10700.8689, lunaris
cmp625, 6, Hybrid_5, 1000000, 0.9912, lunaris
cmp625, 6, Hybrid_10, 1000000, 0.9668, lunaris
cmp625, 6, Hybrid_20, 1000000, 0.9706, lunaris
cmp625, 6, Hybrid_30, 1000000, 1.0012, lunaris
cmp625, 6, Hybrid_50, 1000000, 1.0855, lunaris
cmp625, 6, Hybrid_100, 1000000, 1.3365, lunaris
cmp625, 6, Hybrid_500, 1000000, 3.6819, lunaris
cmp625, 6, Hybrid_1000, 1000000, 6.7008, lunaris
cmp625, 6, Hybrid_5000, 1000000, 32.3928, lunaris
cmp625, 6, NativeSorted, 1000000, 0.1524, lunaris
cmp625, 7, BruteForce, 1000, 0.0085, lunaris
cmp625, 7, Hybrid_5, 1000, 0.0005, lunaris
cmp625, 7, Hybrid_10, 1000, 0.0005, lunaris
cmp625, 7, Hybrid_20, 1000, 0.0005, lunaris
cmp625, 7, Hybrid_30, 1000, 0.0005, lunaris
cmp625, 7, Hybrid_50, 1000, 0.0005, lunaris
cmp625, 7, Hybrid_100, 1000, 0.0008, lunaris
cmp625, 7, Hybrid_500, 1000, 0.0022, lunaris
cmp625, 7, Hybrid_1000, 1000, 0.0087, lunaris
cmp625, 7, Hybrid_5000, 1000, 0.0085, lunaris
cmp625, 7, NativeSorted, 1000, 0.0001, lunaris
cmp625, 7, BruteForce, 2000, 0.0354, lunaris
cmp625, 7, Hybrid_5, 2000, 0.0011, lunaris
cmp625, 7, Hybrid_10, 2000, 0.0010, lunaris
cmp625, 7, Hybrid_20, 2000, 0.0010, lunaris
cmp625, 7, Hybrid_30, 2000, 0.0011, lunaris
cmp625, 7, Hybrid_50, 2000, 0.0013, lunaris
cmp625, 7, Hybrid_100, 2000, 0.0017, lunaris
cmp625, 7, Hybrid_500, 2000, 0.0051, lunaris
cmp625, 7, Hybrid_1000, 2000, 0.0142, lunaris
cmp625, 7, Hybrid_5000, 2000, 0.0364, lunaris
cmp625, 7, NativeSorted, 2000, 0.0001, lunaris
cmp625, 7, BruteForce, 5000, 0.2251, lunaris
cmp625, 7, Hybrid_5, 5000, 0.0028, lunaris
cmp625, 7, Hybrid_10, 5000, 0.0027, lunaris
cmp625, 7, Hybrid_20, 5000, 0.0027, lunaris
cmp625, 7, Hybrid_30, 5000, 0.0029, lunaris
cmp625, 7, Hybrid_50, 5000, 0.0033, lunaris
cmp625, 7, Hybrid_100, 5000, 0.0044, lunaris
cmp625, 7, Hybrid_500, 5000, 0.0166, lunaris
cmp625, 7, Hybrid_1000, 5000, 0.0352, lunaris
cmp625, 7, Hybrid_5000, 5000, 0.2274, lunaris
cmp625, 7, NativeSorted, 5000, 0.0004, lunaris
cmp625, 7, BruteForce, 10000, 0.9287, lunaris
cmp625, 7, Hybrid_5, 10000, 0.0063, lunaris
cmp625, 7, Hybrid_10, 10000, 0.0062, lunaris
cmp625, 7, Hybrid_20, 10000, 0.0062, lunaris
cmp625, 7, Hybrid_30, 10000, 0.0066, lunaris
cmp625, 7, Hybrid_50, 10000, 0.0073, lunaris
cmp625, 7, Hybrid_100, 10000, 0.0100, lunaris
cmp625, 7, Hybrid_500, 10000, 0.0358, lunaris
cmp625, 7, Hybrid_1000, 10000, 0.0580, lunaris
cmp625, 7, Hybrid_5000, 10000, 0.3855, lunaris
cmp625, 7, NativeSorted, 10000, 0.0008, lunaris
cmp625, 7, BruteForce, 50000, 24.6625, lunaris
cmp625, 7, Hybrid_5, 50000, 0.0373, lunaris
cmp625, 7, Hybrid_10, 50000, 0.0360, lunaris
cmp625, 7, Hybrid_20, 50000, 0.0366, lunaris
cmp625, 7, Hybrid_30, 50000, 0.0380, lunaris
cmp625, 7, Hybrid_50, 50000, 0.0423, lunaris
cmp625, 7, Hybrid_100, 50000, 0.0551, lunaris
cmp625, 7, Hybrid_500, 50000, 0.1698, lunaris
cmp625, 7, Hybrid_1000, 50000, 0.3386, lunaris
cmp625, 7, Hybrid_5000, 50000, 1.5097, lunaris
cmp625, 7, NativeSorted, 50000, 0.0049, lunaris
cmp625, 7, BruteForce, 100000, 99.5341, lunaris
cmp625, 7, Hybrid_5, 100000, 0.0794, lunaris
cmp625, 7, Hybrid_10, 100000, 0.0771, lunaris
cmp625, 7, Hybrid_20, 100000, 0.0782, lunaris
cmp625, 7, Hybrid_30, 100000, 0.0819, lunaris
cmp625, 7, Hybrid_50, 100000, 0.0901, lunaris
cmp625, 7, Hybrid_100, 100000, 0.1151, lunaris
cmp625, 7, Hybrid_500, 100000, 0.3417, lunaris
cmp625, 7, Hybrid_1000, 100000, 0.6311, lunaris
cmp625, 7, Hybrid_5000, 100000, 3.0308, lunaris
cmp625, 7, NativeSorted, 100000, 0.0107, lunaris
cmp625, 7, BruteForce, 500000, 2501.3943, lunaris
cmp625, 7, Hybrid_5, 500000, 0.4596, lunaris
cmp625, 7, Hybrid_10, 500000, 0.4514, lunaris
cmp625, 7, Hybrid_20, 500000, 0.4541, lunaris
cmp625, 7, Hybrid_30, 500000, 0.4711, lunaris
cmp625, 7, Hybrid_50, 500000, 0.5089, lunaris
cmp625, 7, Hybrid_100, 500000, 0.6371, lunaris
cmp625, 7, Hybrid_500, 500000, 1.7947, lunaris
cmp625, 7, Hybrid_1000, 500000, 3.3014, lunaris
cmp625, 7, Hybrid_5000, 500000, 15.2009, lunaris
cmp625, 7, NativeSorted, 500000, 0.0623, lunaris
cmp625, 7, BruteForce, 1000000, 10670.7287, lunaris
cmp625, 7, Hybrid_5, 1000000, 1.0393, lunaris
cmp625, 7, Hybrid_10, 1000000, 1.0242, lunaris
cmp625, 7, Hybrid_20, 1000000, 1.0270, lunaris
cmp625, 7, Hybrid_30, 1000000, 1.0631, lunaris
cmp625, 7, Hybrid_50, 1000000, 1.1385, lunaris
cmp625, 7, Hybrid_100, 1000000, 1.3992, lunaris
cmp625, 7, Hybrid_500, 1000000, 3.6788, lunaris
cmp625, 7, Hybrid_1000, 1000000, 6.7635, lunaris
cmp625, 7, Hybrid_5000, 1000000, 32.0972, lunaris
cmp625, 7, NativeSorted, 1000000, 0.1576, lunaris
cmp625, 8, BruteForce, 1000, 0.0090, lunaris
cmp625, 8, Hybrid_5, 1000, 0.0005, lunaris
cmp625, 8, Hybrid_10, 1000, 0.0004, lunaris
cmp625, 8, Hybrid_20, 1000, 0.0004, lunaris
cmp625, 8, Hybrid_30, 1000, 0.0005, lunaris
cmp625, 8, Hybrid_50, 1000, 0.0005, lunaris
cmp625, 8, Hybrid_100, 1000, 0.0007, lunaris
cmp625, 8, Hybrid_500, 1000, 0.0027, lunaris
cmp625, 8, Hybrid_1000, 1000, 0.0091, lunaris
cmp625, 8, Hybrid_5000, 1000, 0.0090, lunaris
cmp625, 8, NativeSorted, 1000, 0.0001, lunaris
cmp625, 8, BruteForce, 2000, 0.0358, lunaris
cmp625, 8, Hybrid_5, 2000, 0.0011, lunaris
cmp625, 8, Hybrid_10, 2000, 0.0010, lunaris
cmp625, 8, Hybrid_20, 2000, 0.0010, lunaris
cmp625, 8, Hybrid_30, 2000, 0.0011, lunaris
cmp625, 8, Hybrid_50, 2000, 0.0013, lunaris
cmp625, 8, Hybrid_100, 2000, 0.0018, lunaris
cmp625, 8, Hybrid_500, 2000, 0.0055, lunaris
cmp625, 8, Hybrid_1000, 2000, 0.0087, lunaris
cmp625, 8, Hybrid_5000, 2000, 0.0359, lunaris
cmp625, 8, NativeSorted, 2000, 0.0001, lunaris
cmp625, 8, BruteForce, 5000, 0.2305, lunaris
cmp625, 8, Hybrid_5, 5000, 0.0028, lunaris
cmp625, 8, Hybrid_10, 5000, 0.0026, lunaris
cmp625, 8, Hybrid_20, 5000, 0.0027, lunaris
cmp625, 8, Hybrid_30, 5000, 0.0028, lunaris
cmp625, 8, Hybrid_50, 5000, 0.0032, lunaris
cmp625, 8, Hybrid_100, 5000, 0.0045, lunaris
cmp625, 8, Hybrid_500, 5000, 0.0161, lunaris
cmp625, 8, Hybrid_1000, 5000, 0.0323, lunaris
cmp625, 8, Hybrid_5000, 5000, 0.2245, lunaris
cmp625, 8, NativeSorted, 5000, 0.0004, lunaris
cmp625, 8, BruteForce, 10000, 0.8940, lunaris
cmp625, 8, Hybrid_5, 10000, 0.0060, lunaris
cmp625, 8, Hybrid_10, 10000, 0.0062, lunaris
cmp625, 8, Hybrid_20, 10000, 0.0066, lunaris
cmp625, 8, Hybrid_30, 10000, 0.0070, lunaris
cmp625, 8, Hybrid_50, 10000, 0.0075, lunaris
cmp625, 8, Hybrid_100, 10000, 0.0104, lunaris
cmp625, 8, Hybrid_500, 10000, 0.0329, lunaris
cmp625, 8, Hybrid_1000, 10000, 0.0623, lunaris
cmp625, 8, Hybrid_5000, 10000, 0.3118, lunaris
cmp625, 8, NativeSorted, 10000, 0.0008, lunaris
cmp625, 8, BruteForce, 50000, 24.6534, lunaris
cmp625, 8, Hybrid_5, 50000, 0.0360, lunaris
cmp625, 8, Hybrid_10, 50000, 0.0349, lunaris
cmp625, 8, Hybrid_20, 50000, 0.0352, lunaris
cmp625, 8, Hybrid_30, 50000, 0.0364, lunaris
cmp625, 8, Hybrid_50, 50000, 0.0406, lunaris
cmp625, 8, Hybrid_100, 50000, 0.0536, lunaris
cmp625, 8, Hybrid_500, 50000, 0.1674, lunaris
cmp625, 8, Hybrid_1000, 50000, 0.3378, lunaris
cmp625, 8, Hybrid_5000, 50000, 1.7406, lunaris
cmp625, 8, NativeSorted, 50000, 0.0049, lunaris
cmp625, 8, BruteForce, 100000, 100.8388, lunaris
cmp625, 8, Hybrid_5, 100000, 0.0789, lunaris
cmp625, 8, Hybrid_10, 100000, 0.0767, lunaris
cmp625, 8, Hybrid_20, 100000, 0.0775, lunaris
cmp625, 8, Hybrid_30, 100000, 0.0807, lunaris
cmp625, 8, Hybrid_50, 100000, 0.0891, lunaris
cmp625, 8, Hybrid_100, 100000, 0.1150, lunaris
cmp625, 8, Hybrid_500, 100000, 0.3484, lunaris
cmp625, 8, Hybrid_1000, 100000, 0.6430, lunaris
cmp625, 8, Hybrid_5000, 100000, 3.0768, lunaris
cmp625, 8, NativeSorted, 100000, 0.0108, lunaris
cmp625, 8, BruteForce, 500000, 2567.8643, lunaris
cmp625, 8, Hybrid_5, 500000, 0.4657, lunaris
cmp625, 8, Hybrid_10, 500000, 0.4545, lunaris
cmp625, 8, Hybrid_20, 500000, 0.4566, lunaris
cmp625, 8, Hybrid_30, 500000, 0.4711, lunaris
cmp625, 8, Hybrid_50, 500000, 0.5116, lunaris
cmp625, 8, Hybrid_100, 500000, 0.6343, lunaris
cmp625, 8, Hybrid_500, 500000, 1.7707, lunaris
cmp625, 8, Hybrid_1000, 500000, 3.3004, lunaris
cmp625, 8, Hybrid_5000, 500000, 16.2312, lunaris
cmp625, 8, NativeSorted, 500000, 0.0625, lunaris
cmp625, 8, BruteForce, 1000000, 10649.7554, lunaris
cmp625, 8, Hybrid_5, 1000000, 0.9967, lunaris
cmp625, 8, Hybrid_10, 1000000, 0.9793, lunaris
cmp625, 8, Hybrid_20, 1000000, 0.9793, lunaris
cmp625, 8, Hybrid_30, 1000000, 1.0136, lunaris
cmp625, 8, Hybrid_50, 1000000, 1.0944, lunaris
cmp625, 8, Hybrid_100, 1000000, 1.3523, lunaris
cmp625, 8, Hybrid_500, 1000000, 3.6610, lunaris
cmp625, 8, Hybrid_1000, 1000000, 6.6761, lunaris
cmp625, 8, Hybrid_5000, 1000000, 31.4043, lunaris
cmp625, 8, NativeSorted, 1000000, 0.1532, lunaris
cmp625, 9, BruteForce, 1000, 0.0092, lunaris
cmp625, 9, Hybrid_5, 1000, 0.0005, lunaris
cmp625, 9, Hybrid_10, 1000, 0.0005, lunaris
cmp625, 9, Hybrid_20, 1000, 0.0005, lunaris
cmp625, 9, Hybrid_30, 1000, 0.0005, lunaris
cmp625, 9, Hybrid_50, 1000, 0.0006, lunaris
cmp625, 9, Hybrid_100, 1000, 0.0008, lunaris
cmp625, 9, Hybrid_500, 1000, 0.0033, lunaris
cmp625, 9, Hybrid_1000, 1000, 0.0091, lunaris
cmp625, 9, Hybrid_5000, 1000, 0.0090, lunaris
cmp625, 9, NativeSorted, 1000, 0.0001, lunaris
cmp625, 9, BruteForce, 2000, 0.0370, lunaris
cmp625, 9, Hybrid_5, 2000, 0.0011, lunaris
cmp625, 9, Hybrid_10, 2000, 0.0010, lunaris
cmp625, 9, Hybrid_20, 2000, 0.0010, lunaris
cmp625, 9, Hybrid_30, 2000, 0.0011, lunaris
cmp625, 9, Hybrid_50, 2000, 0.0012, lunaris
cmp625, 9, Hybrid_100, 2000, 0.0017, lunaris
cmp625, 9, Hybrid_500, 2000, 0.0074, lunaris
cmp625, 9, Hybrid_1000, 2000, 0.0114, lunaris
cmp625, 9, Hybrid_5000, 2000, 0.0372, lunaris
cmp625, 9, NativeSorted, 2000, 0.0001, lunaris
cmp625, 9, BruteForce, 5000, 0.2202, lunaris
cmp625, 9, Hybrid_5, 5000, 0.0029, lunaris
cmp625, 9, Hybrid_10, 5000, 0.0028, lunaris
cmp625, 9, Hybrid_20, 5000, 0.0028, lunaris
cmp625, 9, Hybrid_30, 5000, 0.0030, lunaris
cmp625, 9, Hybrid_50, 5000, 0.0034, lunaris
cmp625, 9, Hybrid_100, 5000, 0.0045, lunaris
cmp625, 9, Hybrid_500, 5000, 0.0147, lunaris
cmp625, 9, Hybrid_1000, 5000, 0.0308, lunaris
cmp625, 9, Hybrid_5000, 5000, 0.2233, lunaris
cmp625, 9, NativeSorted, 5000, 0.0004, lunaris
cmp625, 9, BruteForce, 10000, 0.8933, lunaris
cmp625, 9, Hybrid_5, 10000, 0.0065, lunaris
cmp625, 9, Hybrid_10, 10000, 0.0063, lunaris
cmp625, 9, Hybrid_20, 10000, 0.0064, lunaris
cmp625, 9, Hybrid_30, 10000, 0.0067, lunaris
cmp625, 9, Hybrid_50, 10000, 0.0075, lunaris
cmp625, 9, Hybrid_100, 10000, 0.0099, lunaris
cmp625, 9, Hybrid_500, 10000, 0.0309, lunaris
cmp625, 9, Hybrid_1000, 10000, 0.0601, lunaris
cmp625, 9, Hybrid_5000, 10000, 0.3299, lunaris
cmp625, 9, NativeSorted, 10000, 0.0008, lunaris
cmp625, 9, BruteForce, 50000, 24.5928, lunaris
cmp625, 9, Hybrid_5, 50000, 0.0383, lunaris
cmp625, 9, Hybrid_10, 50000, 0.0375, lunaris
cmp625, 9, Hybrid_20, 50000, 0.0375, lunaris
cmp625, 9, Hybrid_30, 50000, 0.0392, lunaris
cmp625, 9, Hybrid_50, 50000, 0.0432, lunaris
cmp625, 9, Hybrid_100, 50000, 0.0551, lunaris
cmp625, 9, Hybrid_500, 50000, 0.1729, lunaris
cmp625, 9, Hybrid_1000, 50000, 0.3330, lunaris
cmp625, 9, Hybrid_5000, 50000, 1.6097, lunaris
cmp625, 9, NativeSorted, 50000, 0.0049, lunaris
cmp625, 9, BruteForce, 100000, 100.8298, lunaris
cmp625, 9, Hybrid_5, 100000, 0.0833, lunaris
cmp625, 9, Hybrid_10, 100000, 0.0823, lunaris
cmp625, 9, Hybrid_20, 100000, 0.0827, lunaris
cmp625, 9, Hybrid_30, 100000, 0.0851, lunaris
cmp625, 9, Hybrid_50, 100000, 0.0935, lunaris
cmp625, 9, Hybrid_100, 100000, 0.1178, lunaris
cmp625, 9, Hybrid_500, 100000, 0.3475, lunaris
cmp625, 9, Hybrid_1000, 100000, 0.6633, lunaris
cmp625, 9, Hybrid_5000, 100000, 2.8624, lunaris
cmp625, 9, NativeSorted, 100000, 0.0106, lunaris
cmp625, 9, BruteForce, 500000, 2513.9149, lunaris
cmp625, 9, Hybrid_5, 500000, 0.4685, lunaris
cmp625, 9, Hybrid_10, 500000, 0.4574, lunaris
cmp625, 9, Hybrid_20, 500000, 0.4620, lunaris
cmp625, 9, Hybrid_30, 500000, 0.4767, lunaris
cmp625, 9, Hybrid_50, 500000, 0.5175, lunaris
cmp625, 9, Hybrid_100, 500000, 0.6422, lunaris
cmp625, 9, Hybrid_500, 500000, 1.7877, lunaris
cmp625, 9, Hybrid_1000, 500000, 3.2706, lunaris
cmp625, 9, Hybrid_5000, 500000, 15.8149, lunaris
cmp625, 9, NativeSorted, 500000, 0.0620, lunaris
cmp625, 9, BruteForce, 1000000, 10628.2830, lunaris
cmp625, 9, Hybrid_5, 1000000, 0.9980, lunaris
cmp625, 9, Hybrid_10, 1000000, 0.9804, lunaris
cmp625, 9, Hybrid_20, 1000000, 0.9848, lunaris
cmp625, 9, Hybrid_30, 1000000, 1.0177, lunaris
cmp625, 9, Hybrid_50, 1000000, 1.1043, lunaris
cmp625, 9, Hybrid_100, 1000000, 1.3709, lunaris
cmp625, 9, Hybrid_500, 1000000, 3.7704, lunaris
cmp625, 9, Hybrid_1000, 1000000, 6.8624, lunaris
cmp625, 9, Hybrid_5000, 1000000, 32.4747, lunaris
cmp625, 9, NativeSorted, 1000000, 0.1501, lunaris
cmp625, 10, BruteForce, 1000, 0.0087, lunaris
cmp625, 10, Hybrid_5, 1000, 0.0005, lunaris
cmp625, 10, Hybrid_10, 1000, 0.0004, lunaris
cmp625, 10, Hybrid_20, 1000, 0.0004, lunaris
cmp625, 10, Hybrid_30, 1000, 0.0005, lunaris
cmp625, 10, Hybrid_50, 1000, 0.0005, lunaris
cmp625, 10, Hybrid_100, 1000, 0.0008, lunaris
cmp625, 10, Hybrid_500, 1000, 0.0028, lunaris
cmp625, 10, Hybrid_1000, 1000, 0.0087, lunaris
cmp625, 10, Hybrid_5000, 1000, 0.0087, lunaris
cmp625, 10, NativeSorted, 1000, 0.0001, lunaris
cmp625, 10, BruteForce, 2000, 0.0413, lunaris
cmp625, 10, Hybrid_5, 2000, 0.0010, lunaris
cmp625, 10, Hybrid_10, 2000, 0.0010, lunaris
cmp625, 10, Hybrid_20, 2000, 0.0010, lunaris
cmp625, 10, Hybrid_30, 2000, 0.0011, lunaris
cmp625, 10, Hybrid_50, 2000, 0.0012, lunaris
cmp625, 10, Hybrid_100, 2000, 0.0017, lunaris
cmp625, 10, Hybrid_500, 2000, 0.0057, lunaris
cmp625, 10, Hybrid_1000, 2000, 0.0157, lunaris
cmp625, 10, Hybrid_5000, 2000, 0.0367, lunaris
cmp625, 10, NativeSorted, 2000, 0.0001, lunaris
cmp625, 10, BruteForce, 5000, 0.2194, lunaris
cmp625, 10, Hybrid_5, 5000, 0.0028, lunaris
cmp625, 10, Hybrid_10, 5000, 0.0027, lunaris
cmp625, 10, Hybrid_20, 5000, 0.0027, lunaris
cmp625, 10, Hybrid_30, 5000, 0.0028, lunaris
cmp625, 10, Hybrid_50, 5000, 0.0032, lunaris
cmp625, 10, Hybrid_100, 5000, 0.0044, lunaris
cmp625, 10, Hybrid_500, 5000, 0.0156, lunaris
cmp625, 10, Hybrid_1000, 5000, 0.0258, lunaris
cmp625, 10, Hybrid_5000, 5000, 0.2199, lunaris
cmp625, 10, NativeSorted, 5000, 0.0004, lunaris
cmp625, 10, BruteForce, 10000, 0.8886, lunaris
cmp625, 10, Hybrid_5, 10000, 0.0059, lunaris
cmp625, 10, Hybrid_10, 10000, 0.0057, lunaris
cmp625, 10, Hybrid_20, 10000, 0.0057, lunaris
cmp625, 10, Hybrid_30, 10000, 0.0060, lunaris
cmp625, 10, Hybrid_50, 10000, 0.0068, lunaris
cmp625, 10, Hybrid_100, 10000, 0.0092, lunaris
cmp625, 10, Hybrid_500, 10000, 0.0344, lunaris
cmp625, 10, Hybrid_1000, 10000, 0.0611, lunaris
cmp625, 10, Hybrid_5000, 10000, 0.3605, lunaris
cmp625, 10, NativeSorted, 10000, 0.0008, lunaris
cmp625, 10, BruteForce, 50000, 25.7438, lunaris
cmp625, 10, Hybrid_5, 50000, 0.0402, lunaris
cmp625, 10, Hybrid_10, 50000, 0.0395, lunaris
cmp625, 10, Hybrid_20, 50000, 0.0398, lunaris
cmp625, 10, Hybrid_30, 50000, 0.0412, lunaris
cmp625, 10, Hybrid_50, 50000, 0.0453, lunaris
cmp625, 10, Hybrid_100, 50000, 0.0583, lunaris
cmp625, 10, Hybrid_500, 50000, 0.1775, lunaris
cmp625, 10, Hybrid_1000, 50000, 0.3317, lunaris
cmp625, 10, Hybrid_5000, 50000, 1.4032, lunaris
cmp625, 10, NativeSorted, 50000, 0.0049, lunaris
cmp625, 10, BruteForce, 100000, 101.1086, lunaris
cmp625, 10, Hybrid_5, 100000, 0.0840, lunaris
cmp625, 10, Hybrid_10, 100000, 0.0817, lunaris
cmp625, 10, Hybrid_20, 100000, 0.0822, lunaris
cmp625, 10, Hybrid_30, 100000, 0.0853, lunaris
cmp625, 10, Hybrid_50, 100000, 0.0934, lunaris
cmp625, 10, Hybrid_100, 100000, 0.1191, lunaris
cmp625, 10, Hybrid_500, 100000, 0.3511, lunaris
cmp625, 10, Hybrid_1000, 100000, 0.6566, lunaris
cmp625, 10, Hybrid_5000, 100000, 3.1652, lunaris
cmp625, 10, NativeSorted, 100000, 0.0108, lunaris
cmp625, 10, BruteForce, 500000, 2487.4965, lunaris
cmp625, 10, Hybrid_5, 500000, 0.4489, lunaris
cmp625, 10, Hybrid_10, 500000, 0.4389, lunaris
cmp625, 10, Hybrid_20, 500000, 0.4410, lunaris
cmp625, 10, Hybrid_30, 500000, 0.4553, lunaris
cmp625, 10, Hybrid_50, 500000, 0.4959, lunaris
cmp625, 10, Hybrid_100, 500000, 0.6223, lunaris
cmp625, 10, Hybrid_500, 500000, 1.8023, lunaris
cmp625, 10, Hybrid_1000, 500000, 3.3373, lunaris
cmp625, 10, Hybrid_5000, 500000, 15.7704, lunaris
cmp625, 10, NativeSorted, 500000, 0.0622, lunaris
cmp625, 10, BruteForce, 1000000, 10740.0309, lunaris
cmp625, 10, Hybrid_5, 1000000, 1.0253, lunaris
cmp625, 10, Hybrid_10, 1000000, 1.0071, lunaris
cmp625, 10, Hybrid_20, 1000000, 1.0164, lunaris
cmp625, 10, Hybrid_30, 1000000, 1.0465, lunaris
cmp625, 10, Hybrid_50, 1000000, 1.1358, lunaris
cmp625, 10, Hybrid_100, 1000000, 1.3993, lunaris
cmp625, 10, Hybrid_500, 1000000, 3.7899, lunaris
cmp625, 10, Hybrid_1000, 1000000, 6.8773, lunaris
cmp625, 10, Hybrid_5000, 1000000, 31.5938, lunaris
cmp625, 10, NativeSorted, 1000000, 0.1576, lunaris
